ID sample_1 sample_2 value_1 value_2 q_value
LINC00899 E F 2.38545 1.50367 0.0139126
LINC00900 E F 0 0 1
LINC00901 E F 0 0 1
LINC00904 E F 0 0 1
LINC00905 E F 0 0 1
LINC00906 E F 0 0 1
LINC00907 E F 0 0.0442975 1
LINC00908 E F 0 0.0226156 1
LINC00909 E F 2.96302 1.69173 0.000259295
LINC00910 E F 0.983739 0.594002 0.0113903
LINC00911 E F 0 0 1
LINC00917 E F 0.0077653 0.00947868 1
LINC00919 E F 0 0 1
LINC00920 E F 1.40591 0.604479 0.0246629
LINC00921 E F 0.443461 0.254336 1
LINC00922 E F 0 0 1
LINC00923 E F 0 0 1
LINC00924 E F 0 0 1
LINC00925 E F 0.00427157 0 1
LINC00926 E F 0.097132 0.0691287 1
LINC00927 E F 0 0 1
LINC00928 E F 0 0 1
LINC00929 E F 0 0 1
LINC00930 E F 0 0 1
LINC00933 E F 0.304889 0.184501 1
LINC00934 E F 0 0 1
LINC00935 E F 0 0 1
LINC00936 E F 0.936847 0.37827 0.000259295
LINC00937 E F 0 0 1
LINC00938 E F 4.15743 3.38732 0.166865
LINC00939 E F 0 0 1
LINC00940 E F 0 0 1
LINC00941 E F 11.3351 7.56133 0.000920449
LINC00942 E F 16.548 21.2126 0.0272014
LINC00943 E F 0.0676547 0.0758851 1
LINC00944 E F 1.28159 1.15752 0.848358
LINC00945 E F 0 0 1
LINC00950 E F 0.116544 0.0155212 1
LINC00951 E F 0 0 1
LINC00954 E F 0 0.0080928 1
LINC00955 E F 0 0 1
LINC00957 E F 0.126243 0.139943 1
LINC00958 E F 28.0498 24.5966 0.279665
LINC00959 E F 0.125416 0.0805129 1
LINC00960 E F 0 0 1
LINC00961 E F 0.185359 0.424269 1
LINC00963 E F 7.24957 4.84175 0.000710791
LINC00964 E F 0 0 1
LINC00965 E F 0 0 1
LINC00967 E F 0 0 1
LINC00968 E F 0.093493 0.16209 1
LINC00969 E F 0.0894845 0.128908 1
LINC00970 E F 0 0 1
LINC00971 E F 0 0 1
LINC00974 E F 0 0 1
LINC00977 E F 0 0 1
LINC00982 E F 0 0 1
LINC00987 E F 0.152038 0.521628 1
LINC00989 E F 0 0 1
LINC00992 E F 0.0137169 0 1
LINC00993 E F 0 0 1
LINC00994 E F 0 0 1
LINC00996 E F 0 0 1
LINC00997 E F 1.44658 1.48773 0.885609
LINC00998 E F 31.4037 33.7409 0.608181
LINC00999 E F 1.01636 0.738654 0.0475698
LINC01000 E F 5.51961 5.29562 0.755574
LINC01001 E F 1.7585 1.40313 0.127967
LINC01002 E F 0.193652 0.195821 1
LINC01003 E F 2.26765 0.833423 0.000259295
LINC01004 E F 0.881034 0.43088 0.000259295
LINC01005 E F 0 0 1
LINC01006 E F 0 0.0479497 1
LINC01007 E F 0 0 1
LINC01010 E F 0.0295842 0.0748603 1
LINC01011 E F 0.749932 0.378059 0.0364523
LINC01012 E F 0.325138 0.200947 1
LINC01013 E F 0 0 1
LINC01014 E F 0 0 1
LINC01015 E F 0 0 1
LINC01016 E F 0 0 1
LINC01017 E F 0 0 1
LINC01018 E F 0.0139235 0 1
LINC01019 E F 0.00574432 0 1
LINC01020 E F 0 0 1
LINC01021 E F 8.77166 9.80216 0.48806
LINC01023 E F 2.33656 1.33841 0.34474
LINC01024 E F 0.823426 0.514802 0.0648083
LINC01028 E F 0 0 1
LINC01029 E F 0 0 1
LINC01030 E F 0 0 1
LINC01031 E F 0 0 1
LINC01032 E F 0 0 1
LINC01033 E F 0 0 1
LINC01036 E F 0 0 1
LINC01038 E F 0 0 1
LINC01039 E F 0.010562 0 1
LINC01040 E F 0 0.119657 1
LINC01044 E F 0 0 1
LINC01046 E F 0 0 1
LINC01047 E F 0 0 1
LINC01048 E F 0 0 1
LINC01049 E F 0 0 1
LINC01050 E F 0 0 1
LINC01053 E F 0 0 1
LINC01054 E F 0 0 1
LINC01055 E F 0 0 1
LINC01056 E F 0 0 1
LINC01057 E F 0.71618 0.298641 0.0322176
LINC01058 E F 0.624768 0.966864 0.614487
LINC01060 E F 1.89206 0.805114 0.23362
LINC01061 E F 2.0121 1.41241 0.00921977
LINC01063 E F 0.376653 0.410069 1
LINC01065 E F 0 0 1
LINC01068 E F 0 0 1
LINC01069 E F 0 0 1
LINC01070 E F 0 0 1
LINC01072 E F 0 0 1
LINC01075 E F 0 0 1
LINC01080 E F 0 0 1
LINC01081 E F 0 0 1
LINC01082 E F 0 0 1
LINC01085 E F 0.0639634 0.115827 1
LINC01087 E F 0 0 1
LINC01088 E F 0 0.0617881 1
LINC01089 E F 0.919832 0.990578 0.812382
LINC01090 E F 0 0 1
LINC01091 E F 0 0 1
LINC01093 E F 0 0 1
LINC01094 E F 0.159648 0.1095 1
LINC01095 E F 0 0 1
LINC01096 E F 0 0 1
LINC01097 E F 0 0 1
LINC01098 E F 0 0 1
LINC01099 E F 0 0 1
LINC01100 E F 0 0 1
LINC01101 E F 0 0 1
LINC01102 E F 0 0 1
LINC01103 E F 0 0 1
LINC01104 E F 0 0 1
LINC01105 E F 0 0 1
LINC01106 E F 2.30919 1.91848 0.574313
LINC01107 E F 0.0365839 0 1
LINC01108 E F 0 0.0298058 1
LINC01111 E F 0 0.0130277 1
LINC01114 E F 0.00949955 0 1
LINC01115 E F 0 0 1
LINC01116 E F 0.300756 0.261722 1
LINC01117 E F 0 0 1
LINC01118 E F 0.0244615 0.029564 1
LINC01119 E F 0.219136 1.41212 0.010248
LINC01120 E F 0 0 1
LINC01121 E F 0.0208969 0 1
LINC01122 E F 0.0101575 0 1
LINC01123 E F 8.51656 8.83186 0.834611
LINC01124 E F 3.21833 1.36096 0.000259295
LINC01125 E F 0.147745 0.205914 1
LINC01126 E F 0.195932 0.228912 1
LINC01127 E F 0 0 1
LINC01128 E F 3.35016 3.37967 0.963364
LINC01132 E F 0.0314455 0.205017 1
LINC01133 E F 7.25669 4.1743 0.000259295
LINC01134 E F 0.0548344 0.0371612 1
LINC01135 E F 0.261065 0.256553 1
LINC01136 E F 0.0314036 0 1
LINC01137 E F 28.2238 23.5775 0.131314
LINC01138 E F 0.986386 0.67139 0.239354
LINC01139 E F 2.36308 1.43277 0.0101034
LINC01140 E F 0.0756223 0.188953 1
LINC01141 E F 0 0 1
LINC01142 E F 0 0 1
LINC01143 E F 0 0 1
LINC01144 E F 0.55271 0.479457 1
LINC01146 E F 0 0 1
LINC01150 E F 0 0 1
LINC01151 E F 0 0 1
LINC01152 E F 0 0 1
LINC01158 E F 0 0 1
LINC01159 E F 0.00688972 0 1
LINC01160 E F 0.0163523 0.0301146 1
LINC01162 E F 0 0 1
LINC01163 E F 0 0 1
LINC01164 E F 0 0 1
LINC01166 E F 0 0 1
LINC01167 E F 0 0 1
LINC01168 E F 0 0 1
LINC01169 E F 0 0 1
LINC01170 E F 0 0 1
LINC01176 E F 0.52557 0.678057 0.73467
LINC01177 E F 0 0 1
LINC01179 E F 0.0108977 0 1
LINC01180 E F 0 0.0101161 1
LINC01182 E F 0 0 1
LINC01184 E F 2.14367 1.73824 0.195716
LINC01185 E F 0 0 1
LINC01186 E F 0.589413 1.37022 0.158776
LINC01187 E F 0 0 1
LINC01189 E F 0 0 1
LINC01191 E F 0.0302351 0.218922 1
LINC01192 E F 0 0 1
LINC01193 E F 0.00654309 0 1
LINC01194 E F 1.99097 2.23059 0.761449
LINC01195 E F 0 0 1
LINC01197 E F 0 0 1
LINC01198 E F 0.0287377 0 1
LINC01201 E F 0 0 1
LINC01202 E F 0 0 1
LINC01203 E F 0 0 1
LINC01204 E F 0.0233002 0.099714 1
LINC01205 E F 0 0 1
LINC01206 E F 0.0017983 0 1
LINC01207 E F 0 0 1
LINC01208 E F 0 0 1
LINC01209 E F 0 0 1
LINC01210 E F 0 0 1
LINC01212 E F 0.0193032 0 1
LINC01213 E F 0 0 1
LINC01214 E F 0 0 1
LINC01215 E F 0 0 1
LINC01216 E F 0 0 1
LINC01219 E F 0.0791653 0 1
LINC01220 E F 0.390609 0.404009 1
LINC01221 E F 0 0 1
LINC01222 E F 0 0 1
LINC01224 E F 0 0 1
LINC01225 E F 0 0 1
LINC01226 E F 0 0.00715137 1
LINC01227 E F 0 0 1
LINC01229 E F 0 0 1
LINC01230 E F 0 0 1
LINC01231 E F 0 0 1
LINC01232 E F 0.274308 0.224586 1
LINC01233 E F 0 0 1
LINC01234 E F 0.118418 0.11311 1
LINC01237 E F 0.295325 0.290719 1
LINC01239 E F 0.667469 0.24241 0.00112625
LINC01241 E F 0 0 1
LINC01242 E F 0 0 1
LINC01246 E F 0 0 1
LINC01247 E F 0 0.00508081 1
LINC01248 E F 0 0 1
LINC01249 E F 0 0 1
LINC01250 E F 0 0 1
LINC01251 E F 0 0 1
LINC01252 E F 0.0152114 0.0124119 1
LINC01254 E F 0 0 1
LINC01255 E F 0 0 1
LINC01256 E F 0 0 1
LINC01257 E F 0 0 1
LINC01258 E F 0 0 1
LINC01260 E F 0.93189 2.53982 0.000259295
LINC01262 E F 0 0 1
LINC01264 E F 0 0 1
LINC01265 E F 0 0.0347961 1
LINC01266 E F 0 0 1
LINC01267 E F 0.0386242 0 1
LINC01268 E F 0 0 1
LINC01269 E F 0.423955 0.395506 1
LINC01270 E F 4.66382 3.58557 0.127584
LINC01271 E F 1.23612 0.790813 0.378315
LINC01272 E F 0.970914 0.93604 0.898922
LINC01273 E F 0.837119 1.02191 0.681097
LINC01276 E F 0 0 1
LINC01277 E F 0.0126746 0 1
LINC01278 E F 27.485 20.8298 0.00677804
LINC01279 E F 0.21153 0.0409843 1
LINC01280 E F 0 0 1
LINC01281 E F 0 0 1
LINC01282 E F 0 0 1
LINC01284 E F 0 0 1
LINC01285 E F 0 0 1
LINC01287 E F 0 0 1
LINC01288 E F 0 0 1
LINC01289 E F 0 0 1
LINC01291 E F 0 0 1
LINC01296 E F 6.46248 4.85709 0.378132
LINC01298 E F 0 0 1
LINC01299 E F 0 0 1
LINC01300 E F 0 0.0442782 1
LINC01301 E F 0.0311346 0.011721 1
LINC01304 E F 0 0 1
LINC01305 E F 0 0 1
LINC01307 E F 0 0 1
LINC01309 E F 0 0 1
LINC01310 E F 0 0 1
LINC01311 E F 1.08281 1.90658 0.0250404
LINC01312 E F 0 0.0123536 1
LINC01314 E F 0.0326996 0.0115899 1
LINC01315 E F 1.74955 2.83213 0.064008
LINC01317 E F 0 0 1
LINC01320 E F 0 0 1
LINC01322 E F 0 0 1
LINC01324 E F 0 0 1
LINC01327 E F 0 0 1
LINC01330 E F 0 0 1
LINC01331 E F 0 0 1
LINC01333 E F 0 0 1
LINC01335 E F 0 0 1
LINC01336 E F 0 0 1
LINC01337 E F 0 0 1
LINC01338 E F 0 0 1
LINC01339 E F 0 0 1
LINC01340 E F 0 0 1
LINC01341 E F 0.36952 0.0698633 1
LINC01342 E F 0 0 1
LINC01343 E F 0.0102378 0.0397621 1
LINC01344 E F 0 0 1
LINC01346 E F 0 0 1
LINC01347 E F 0.128375 0.173253 1
LINC01349 E F 0 0 1
LINC01350 E F 0 0 1
LINC01351 E F 0 0 1
LINC01352 E F 0 0 1
LINC01353 E F 0.0355272 0 1
LINC01354 E F 0 0 1
LINC01355 E F 1.71575 0.750646 0.000259295
LINC01356 E F 0.773462 0.967994 0.379396
LINC01358 E F 0 0 1
LINC01359 E F 0.0233156 0.0671027 1
LINC01360 E F 0 0 1
LINC01361 E F 0 0 1
LINC01363 E F 0.068447 0.0128256 1
LINC01364 E F 0 0 1
LINC01365 E F 0 0 1
LINC01366 E F 0.200869 0.125274 1
LINC01370 E F 0 0 1
LINC01372 E F 0 0 1
LINC01375 E F 0 0 1
LINC01377 E F 0 0 1
LINC01378 E F 0 0 1
LINC01384 E F 0 0 1
LINC01386 E F 0 0 1
LINC01387 E F 0 0 1
LINC01389 E F 0.925012 1.53267 0.459147
LINC01391 E F 0.551425 0.186306 1
LINC01392 E F 0 0 1
LINC01393 E F 0.0229065 0.0721014 1
LINC01395 E F 0 0 1
LINC01396 E F 0 0 1
LINC01397 E F 0 0 1
LINC01398 E F 0.020114 0.0210219 1
LINC01399 E F 0 0.0998002 1
LINC01402 E F 0 0 1
LINC01405 E F 0 0 1
LINC01410 E F 0.751657 0.294507 0.000920449
LINC01411 E F 1.39108 0.811116 0.0661379
LINC01412 E F 0 0 1
LINC01413 E F 0 0 1
LINC01416 E F 0.0165738 0 1
LINC01419 E F 0.0637066 0 1
LINC01420 E F 201.637 185.829 0.487508
LINC01422 E F 0 0 1
LINC01423 E F 0 0 1
LINC01424 E F 0.110174 0.207024 1
LINC01425 E F 0 0 1
LINC01426 E F 0.310236 0.143083 1
LINC01427 E F 0 0 1
LINC01428 E F 0 0 1
LINC01429 E F 0 0 1
LINC01430 E F 0 0 1
LINC01431 E F 0.341673 0.298818 1
LINC01432 E F 0 0 1
LINC01433 E F 0.228264 0.110612 1
LINC01435 E F 0 0 1
LINC01436 E F 0 0 1
LINC01440 E F 0 0 1
LINC01441 E F 0 0.0100027 1
LINC01443 E F 0 0 1
LINC01444 E F 0.160018 0.512282 1
LINC01445 E F 0 0 1
LINC01446 E F 0.31283 0.290718 1
LINC01447 E F 0.00731216 0.0354665 1
LINC01448 E F 0 0 1
LINC01449 E F 0 0 1
LINC01450 E F 0 0 1
LINC01455 E F 0 0 1
LINC01461 E F 0.514834 0.0843865 1
LINC01465 E F 0.907067 0.683792 0.306601
LINC01467 E F 0.0187965 0 1
LINC01468 E F 1.00582 3.51727 0.000259295
LINC01470 E F 0 0 1
LINC01471 E F 0 0 1
LINC01473 E F 0.122837 0 1
LINC01474 E F 0 0 1
LINC01475 E F 0 0 1
LINC01476 E F 0 0 1
LINC01477 E F 0 0 1
LINC01478 E F 0 0 1
LINC01479 E F 0 0 1
LINC01480 E F 0 0 1
LINC01481 E F 3.95181 2.60888 0.561672
LINC01482 E F 0 0 1
LINC01483 E F 0 0.103073 1
LINC01484 E F 0 0 1
LINC01485 E F 0.0840133 0 1
LINC01486 E F 0 0 1
LINC01487 E F 0 0 1
LINC01488 E F 0 0 1
LINC01489 E F 0 0 1
LINC01490 E F 0 0 1
LINC01491 E F 0 0 1
LINC01492 E F 0 0 1
LINC01493 E F 0 0 1
LINC01494 E F 0.0287086 0 1
LINC01495 E F 0 0 1
LINC01496 E F 0 0 1
LINC01497 E F 0 0 1
LINC01498 E F 0 0 1
LINC01499 E F 0 0 1
LINC01500 E F 0 0 1
LINC01501 E F 0 0 1
LINC01502 E F 0 0 1
LINC01503 E F 1.28885 1.3284 0.943238
LINC01504 E F 0.864994 0.341766 0.400919
LINC01505 E F 0 0 1
LINC01506 E F 0 0 1
LINC01507 E F 0 0 1
LINC01508 E F 0 0 1
LINC01509 E F 0 0 1
LINC01510 E F 0 0 1
LINC01511 E F 0.0909888 0.0863872 1
LINC01512 E F 0.328681 0.0188491 1
LINC01514 E F 0 0 1
LINC01515 E F 0.200142 0.0916854 1
LINC01516 E F 0 0.0353239 1
LINC01517 E F 0 0 1
LINC01518 E F 0 0.012141 1
LINC01519 E F 0 0 1
LINC01520 E F 0 0 1
LINC01521 E F 1.80519 0.948581 0.000259295
LINC01522 E F 0 0.102456 1
LINC01523 E F 0 0 1
LINC01524 E F 0.00439772 0.0295477 1
LINC01525 E F 0 0 1
LINC01526 E F 0 0 1
LINC01529 E F 0 0 1
LINC01530 E F 0.0666549 0.109979 1
LINC01531 E F 0 0 1
LINC01532 E F 0 0 1
LINC01533 E F 0 0 1
LINC01534 E F 1.74091 0.688256 0.0275496
LINC01535 E F 0.170265 0.391197 1
LINC01537 E F 5.77185 7.16155 0.0916676
LINC01538 E F 0 0 1
LINC01539 E F 0 0 1
LINC01541 E F 0 0 1
LINC01543 E F 0 0 1
LINC01544 E F 0 0 1
LINC01545 E F 0.740467 0.0937991 1
LINC01546 E F 0 0 1
LINC01547 E F 3.60609 3.29918 0.680782
LINC01548 E F 0 0 1
LINC01549 E F 0 0 1
LINC01550 E F 0 0 1
LINC01551 E F 0 0 1
LINC01552 E F 0 0 1
LINC01553 E F 0 0 1
LINC01554 E F 0.196153 0.140429 1
LINC01555 E F 0 0 1
LINC01556 E F 0 0 1
LINC01558 E F 0 0 1
LINC01559 E F 0 0 1
LINC01560 E F 1.23074 1.13723 0.881066
LINC01561 E F 0 0 1
LINC01563 E F 0 0 1
LINC01564 E F 0.321682 0 1
LINC01565 E F 0.0323539 0.00916632 1
LINC01566 E F 0 0 1
LINC01567 E F 0 0 1
LINC01568 E F 0 0 1
LINC01569 E F 1.96178 0.596258 0.000259295
LINC01570 E F 0 0 1
LINC01571 E F 0 0 1
LINC01572 E F 0.120086 0.130709 1
LINC01573 E F 0.248558 0.22431 1
LINC01574 E F 0 0 1
LINC01578 E F 12.4498 22.6085 0.000259295
LINC01580 E F 0 0 1
LINC01581 E F 0 0 1
LINC01582 E F 0 0 1
LINC01583 E F 0 0.00769976 1
LINC01584 E F 0 0 1
LINC01585 E F 0 0 1
LINC01586 E F 0 0 1
LINC01587 E F 0 0 1
LINC01588 E F 1.09615 1.14933 0.892012
LINC01589 E F 0.433416 0.224286 1
LINC01590 E F 0 0.0554604 1
LINC01591 E F 0 0 1
LINC01592 E F 0 0 1
LINC01594 E F 0 0 1
LINC01599 E F 0.228492 0.0553925 1
LINC01600 E F 0 0.00817916 1
LINC01602 E F 0.0112232 0.00964689 1
LINC01603 E F 0 0 1
LINC01604 E F 8.78483 9.6098 0.810603
LINC01605 E F 0.0257388 0.443203 1
LINC01606 E F 0 0 1
LINC01607 E F 0.248058 0 1
LINC01608 E F 0 0 1
LINC01609 E F 0 0 1
LINC01611 E F 0 0 1
LINCMD1 E F 0 0 1
LINCR-0001 E F 0 0 1
LINCR-0002 E F 0 0 1
LINCR-0003 E F 0 0 1
LINGO1 E F 0.0191523 0.00789781 1
LINGO1-AS1 E F 0.0286214 0 1
LINGO1-AS2 E F 0 0 1
LINGO2 E F 0 0 1
LINGO3 E F 0 0.00953632 1
LINGO4 E F 0 0.00737475 1
LINS E F 4.4718 3.36032 0.0392211
LIPA E F 63.5126 62.0586 0.857452
LIPC E F 0.0138526 0.0168478 1
LIPE E F 0.0207492 0.111822 1
LIPE-AS1 E F 0.429131 0.269926 1
LIPF E F 0 0 1
LIPG E F 0.646473 0.927644 0.0433121
LIPH E F 7.35234 4.53491 0.000259295
LIPI E F 0 0 1
LIPJ E F 0 0 1
LIPK E F 0 0 1
LIPM E F 0 0 1
LIPN E F 0 0 1
LIPT1 E F 4.94199 2.97599 0.000920449
LIPT2 E F 3.66729 2.08796 0.0086321
LITAF E F 95.0912 113.485 0.0728902
LIX1 E F 0.00454076 0 1
LIX1L E F 17.8368 14.958 0.67934
LKAAEAR1 E F 0 0 1
LL22NC01-81G9.3 E F 0 0 1
LL22NC03-63E9.3 E F 0.0123384 0.0564147 1
LL22NC03-75H12.2 E F 0 0 1
LLGL1 E F 18.1531 18.8341 0.896815
LLGL2 E F 12.3897 24.8499 0.000259295
LLPH E F 33.0857 33.6016 0.922803
LLPH-AS1 E F 0.344135 0.35539 1
LMAN1 E F 65.8872 38.9194 0.000259295
LMAN1L E F 0 0 1
LMAN2 E F 110.313 123.286 0.296902
LMAN2L E F 16.043 21.8792 0.00316968
LMBR1 E F 17.6594 12.2654 0.000710791
LMBR1L E F 10.1664 5.79337 0.000259295
LMBRD1 E F 8.73415 5.62059 0.000489787
LMBRD2 E F 9.02347 4.18289 0.000259295
LMCD1 E F 2.481 6.88075 0.000259295
LMCD1-AS1 E F 0.18058 0.220999 1
LMF1 E F 2.36901 2.50514 0.760053
LMF1-AS1 E F 0.0702238 0 1
LMF2 E F 34.1693 40.8373 0.0912814
LMLN E F 3.711 1.68114 0.000259295
LMLN-AS1 E F 0.0821838 0 1
LMNA E F 200.38 490.152 0.000259295
LMNB1 E F 36.8329 79.9293 0.000259295
LMNB2 E F 40.1589 64.2509 0.000259295
LMNTD1 E F 0.0834992 0.285347 1
LMNTD2 E F 0.499828 0.906445 0.0453642
LMO1 E F 3.3804 29.3345 0.000259295
LMO2 E F 5.17423 0.907248 0.000259295
LMO3 E F 0 0.00560484 1
LMO4 E F 12.0492 4.65841 0.000259295
LMO7 E F 5.73668 12.707 0.000259295
LMO7-AS1 E F 0.439573 0.677774 1
LMO7DN E F 0 0 1
LMO7DN-IT1 E F 0 0 1
LMOD1 E F 0.0299516 0.0244642 1
LMOD2 E F 0 0 1
LMOD3 E F 0 0 1
LMTK2 E F 11.2858 13.9897 0.0305369
LMTK3 E F 1.08828 1.77419 0.000259295
LMX1A E F 0 0 1
LMX1B E F 0.506678 0.315313 1
LNP1 E F 0.902859 0.897907 0.995215
LNPEP E F 3.63869 1.54917 0.000259295
LNX1 E F 2.71901 2.14263 0.112097
LNX1-AS1 E F 0 0 1
LNX1-AS2 E F 0.0100236 0 1
LNX2 E F 3.99157 3.4117 0.226334
LOC100049716 E F 6.21469 1.73031 0.000259295
LOC100101148 E F 0.224515 0.129007 1
LOC100101478 E F 0.104977 0.0256515 1
LOC100126784 E F 2.8996 2.2675 0.577171
LOC100128006 E F 0.0822063 0.0895513 1
LOC100128076 E F 0.123012 0.0797616 1
LOC100128164 E F 0.0151275 0.0168547 1
LOC100128176 E F 0.0101205 0 1
LOC100128233 E F 0 0 1
LOC100128239 E F 0.00833252 0.0109911 1
LOC100128288 E F 1.1617 0.953042 0.371754
LOC100128317 E F 0 0 1
LOC100128361 E F 1.08375 1.24979 0.871665
LOC100128398 E F 0 0 1
LOC100128494 E F 0.381475 0.41155 1
LOC100128531 E F 0.0247869 0.117034 1
LOC100128554 E F 0 0 1
LOC100128568 E F 0 0.0600515 1
LOC100128573 E F 0.0834032 0 1
LOC100128593 E F 0.00845095 0 1
LOC100128714 E F 0 0 1
LOC100128770 E F 0.0251015 0.0151638 1
LOC100128885 E F 0 0 1
LOC100128993 E F 0 0 1
LOC100129027 E F 0 0 1
LOC100129034 E F 3.21406 4.52819 0.361639
LOC100129046 E F 0.20587 0.121739 1
LOC100129055 E F 0.0164031 0 1
LOC100129083 E F 0 0 1
LOC100129138 E F 0 0 1
LOC100129148 E F 0 0 1
LOC100129175 E F 0 0 1
LOC100129203 E F 0.010037 0 1
LOC100129216 E F 0 0 1
LOC100129307 E F 0 0 1
LOC100129316 E F 0.0236588 0.00401115 1
LOC100129345 E F 0 0 1
LOC100129434 E F 0.534086 0.517073 1
LOC100129461 E F 8.88035 6.92682 0.460861
LOC100129518 E F 0.0260929 0 1
LOC100129520 E F 0 0 1
LOC100129534 E F 0.418177 0.524537 1
LOC100129550 E F 1.7817 0.634633 0.000259295
LOC100129603 E F 0 0 1
LOC100129617 E F 0.104036 0.145448 1
LOC100129620 E F 0 0 1
LOC100129636 E F 0 0 1
LOC100129697 E F 0 0 1
LOC100129917 E F 3.27271 2.04595 0.0468314
LOC100129924 E F 0.051067 0 1
LOC100129931 E F 0.0628776 0.0806312 1
LOC100129935 E F 0 0 1
LOC100129940 E F 0.0740423 0.0631679 1
LOC100129973 E F 0.515109 0.304413 1
LOC100130075 E F 0.0239706 0.0529142 1
LOC100130093 E F 0.907586 0.947615 0.977929
LOC100130238 E F 0.478284 0.940651 0.0254084
LOC100130264 E F 0 0 1
LOC100130298 E F 0 0 1
LOC100130331 E F 0 0 1
LOC100130357 E F 0.100007 0.141502 1
LOC100130370 E F 0 0 1
LOC100130417 E F 1.66695 1.97899 0.434105
LOC100130451 E F 0.0253173 0 1
LOC100130452 E F 0 0 1
LOC100130476 E F 0.754864 2.27056 0.20923
LOC100130587 E F 0 0 1
LOC100130673 E F 0 0.0323236 1
LOC100130691 E F 0.216007 0.126571 1
LOC100130700 E F 0 0 1
LOC100130705 E F 0.560363 0.439189 1
LOC100130744 E F 7.25286 7.96046 0.838006
LOC100130849 E F 0 0 1
LOC100130872 E F 0.237954 0.218586 1
LOC100130880 E F 0.060394 0 1
LOC100130899 E F 0.00455305 0.00556834 1
LOC100130950 E F 0.668727 0.463925 0.237752
LOC100130964 E F 0 0 1
LOC100130987 E F 3.42021 2.83194 0.851403
LOC100130992 E F 0.0746267 0.0323493 1
LOC100131047 E F 0 0 1
LOC100131107 E F 0 0 1
LOC100131257 E F 0.0414014 0.0169738 1
LOC100131289 E F 0 0 1
LOC100131303 E F 0 0 1
LOC100131315 E F 0 0 1
LOC100131347 E F 0.110344 0.135964 1
LOC100131496 E F 0.0103975 0.0314373 1
LOC100131564 E F 1.46288 0.687424 0.000259295
LOC100131626 E F 0 0 1
LOC100131635 E F 0 0 1
LOC100131655 E F 0.0553704 0.119396 1
LOC100132057 E F 0.0140636 0 1
LOC100132077 E F 0.229615 0.25118 1
LOC100132078 E F 0 0 1
LOC100132111 E F 0.0759959 0.0377264 1
LOC100132146 E F 0 0 1
LOC100132174 E F 0 0 1
LOC100132215 E F 0.341912 0.208548 1
LOC100132287 E F 0.000241103 0.000240486 1
LOC100132304 E F 0 0 1
LOC100132352 E F 5.17682 4.03983 0.135538
LOC100132356 E F 2.91555 2.22313 0.549501
LOC100132735 E F 0 0 1
LOC100132781 E F 0.011046 0.0189897 1
LOC100132831 E F 0 0 1
LOC100133050 E F 0.0416631 0 1
LOC100133077 E F 0 0 1
LOC100133091 E F 9.27529 9.85007 0.68584
LOC100133267 E F 0 0 1
LOC100133286 E F 0.634943 0.83951 0.902689
LOC100133315 E F 0.602262 0.510439 0.681062
LOC100133331 E F 0.419278 0.397935 1
LOC100133461 E F 0 0 1
LOC100133669 E F 0.0415591 0.0864682 1
LOC100133920 E F 0.0117429 0 1
LOC100133985 E F 1.5276 1.91296 0.535575
LOC100134317 E F 0 0 1
LOC100134368 E F 0.0581793 0.132613 1
LOC100134391 E F 0 0 1
LOC100134868 E F 1.37612 1.51251 0.706116
LOC100144595 E F 0 0 1
LOC100147773 E F 0.467135 0.272458 1
LOC100190940 E F 0 0 1
LOC100190986 E F 0.720346 0.771609 0.809005
LOC100192426 E F 0 0 1
LOC100233156 E F 1.05389 1.11218 0.93149
LOC100240728 E F 0 0 1
LOC100240734 E F 0.106652 0.114583 1
LOC100240735 E F 0 0.0287781 1
LOC100268168 E F 2.41313 1.01312 0.00132463
LOC100270746 E F 1.44826 1.0052 0.253216
LOC100270804 E F 0.703005 0.476799 0.158938
LOC100271832 E F 0 0.0183141 1
LOC100272216 E F 0.0592315 0.0538824 1
LOC100272217 E F 1.41635 0.630855 0.000259295
LOC100286922 E F 0.227661 0.602772 0.449095
LOC100287010 E F 0 0 1
LOC100287015 E F 4.16266 3.21208 0.0668251
LOC100287036 E F 0.141839 0.107169 1
LOC100287042 E F 1.81015 1.21543 0.280503
LOC100287072 E F 0 0 1
LOC100287225 E F 0 0 1
LOC100287592 E F 0 0 1
LOC100287632 E F 0.148561 0 1
LOC100287704 E F 0 0 1
LOC100287728 E F 0 0 1
LOC100287792 E F 0 0 1
LOC100287834 E F 0 0 1
LOC100287846 E F 0 0 1
LOC100287944 E F 0 0 1
LOC100288069 E F 0.889314 0.812485 0.791339
LOC100288123 E F 0.309768 0.191223 1
LOC100288152 E F 6.76459 2.53533 0.000259295
LOC100288162 E F 2.31085 1.39293 0.0317739
LOC100288181 E F 2.39254 2.69725 0.722575
LOC100288254 E F 0 0 1
LOC100288570 E F 0 0 1
LOC100288637 E F 0.728156 1.25079 0.000259295
LOC100288748 E F 0 0 1
LOC100288778 E F 6.71495 8.65884 0.0451794
LOC100288798 E F 2.38151 2.36765 0.989261
LOC100288842 E F 11.2218 8.6602 0.170933
LOC100288846 E F 1.06355 0.561511 0.605951
LOC100288866 E F 0 0 1
LOC100288911 E F 4.60905 7.29779 0.0155302
LOC100288966 E F 0 0 1
LOC100289230 E F 0.476097 0.281986 1
LOC100289333 E F 0 0 1
LOC100289361 E F 0.901235 1.7562 0.142364
